Page	Ranking
4217	1.1040652300731505E-4
3578	1.1037026052448193E-4
9007	1.1036497237003862E-4
1520	1.1036279347730811E-4
8689	1.1032167561452312E-4
8149	1.1031668570683819E-4
2401	1.1031596151356492E-4
1792	1.1028114167893932E-4
5041	1.1024929037103766E-4
3800	1.1023602819193597E-4
368	1.1017153350468269E-4
1303	1.1016530307436343E-4
2898	1.1013929884962103E-4
9210	1.1013180514325809E-4
7687	1.1012920591317711E-4
6515	1.1012236427745092E-4
550	1.1011973467991861E-4
4594	1.1010304482089607E-4
1731	1.1010053408682231E-4
884	1.1009939830849482E-4
9318	1.1005053378653226E-4
1209	1.1002773297468646E-4
784	1.0998014025532335E-4
9639	1.0995714290981096E-4
7044	1.0993347116666687E-4
3250	1.0991565627724778E-4
3777	1.09864247580252E-4
2754	1.0985272500840866E-4
6513	1.0977127654572667E-4
7536	1.0974706203557652E-4
2399	1.0973985424601879E-4
1103	1.0973775262325504E-4
1242	1.0973406090564482E-4
8812	1.0972217452594729E-4
62	1.0970038481869255E-4
9844	1.0968566103291338E-4
5442	1.0968037725463054E-4
5771	1.0965830274156936E-4
9275	1.0965368143803952E-4
2901	1.0961725968357294E-4
7266	1.0961251423063321E-4
8373	1.0959672611976158E-4
7180	1.0956966087955764E-4
810	1.0955516478237762E-4
6183	1.0953407565533823E-4
4350	1.0951547987654772E-4
5360	1.0950857066649295E-4
845	1.0946865951372764E-4
580	1.0946443742995888E-4
8885	1.0945526914257199E-4
229	1.0944651253142389E-4
8699	1.093892185651429E-4
3365	1.093553824384456E-4
3368	1.0934036222069783E-4
6876	1.0927562487580405E-4
7407	1.0927196284499306E-4
1503	1.0926628066313665E-4
8500	1.0924890599237336E-4
8724	1.0913245009269574E-4
7683	1.0911142347437896E-4
9276	1.0910448811663868E-4
7764	1.0907134073434214E-4
8249	1.0904289520653378E-4
2400	1.0903987860373737E-4
7877	1.0903203030226953E-4
6617	1.0901871695544338E-4
5757	1.090154849925093E-4
280	1.0897796188791154E-4
2057	1.0897659001345069E-4
6362	1.0897080647007193E-4
2469	1.0894279316111468E-4
7035	1.0888914029521335E-4
5516	1.0884265210635902E-4
3208	1.088234702556607E-4
4737	1.0881254951798666E-4
8658	1.0879084033931865E-4
7976	1.0875499310092078E-4
922	1.0872535512524308E-4
5539	1.0867182611503576E-4
3216	1.0863927310172585E-4
6413	1.0863509426040508E-4
5025	1.0859496167819243E-4
7373	1.085827325250056E-4
3637	1.0857493787772369E-4
8608	1.0853467305056152E-4
8159	1.0853263121396472E-4
3583	1.084844927830452E-4
5329	1.0847774592289164E-4
6902	1.0847179744761758E-4
3267	1.0844357325083064E-4
3870	1.0836275763858115E-4
3292	1.0833505766855179E-4
4209	1.0828346212785223E-4
9121	1.0821305734654189E-4
8813	1.0820557592442992E-4
542	1.0818616517157071E-4
5884	1.0815262191566405E-4
4372	1.0814919785647092E-4
7117	1.0805540705592003E-4
5917	1.0804483268049878E-4
3040	1.080404153937827E-4
6080	1.0801206623224181E-4
5628	1.0800442817766546E-4
4808	1.0799814905939271E-4
5712	1.0798093267010794E-4
540	1.0794553440777314E-4
5371	1.0794271481666975E-4
1002	1.07935532759942E-4
6602	1.0792768158371358E-4
9305	1.0792645334322878E-4
4183	1.0785500487639421E-4
1674	1.0784596741103212E-4
6066	1.0783435368479164E-4
4757	1.0782876529267308E-4
5644	1.0780298035021703E-4
7977	1.0780187508937285E-4
6759	1.0778480435422192E-4
4840	1.0776342558615836E-4
6965	1.077470695694935E-4
147	1.0769575309276358E-4
3919	1.0767033652769687E-4
9993	1.0765060196047471E-4
8007	1.076323291989872E-4
863	1.0762891624623053E-4
2352	1.0757285950058399E-4
1606	1.0757115099419306E-4
7397	1.0756272296219988E-4
8264	1.0752183762804378E-4
5056	1.0749803728988492E-4
7181	1.0748730172867146E-4
1190	1.0748425768548584E-4
1145	1.0746153474509946E-4
1875	1.0746044557069823E-4
3498	1.0741065909763737E-4
9403	1.0739597073194513E-4
9389	1.0736519554434078E-4
611	1.073614935943824E-4
4243	1.0734410356028037E-4
8443	1.0732897221090687E-4
4527	1.0729498022823104E-4
4067	1.0726455895058438E-4
4190	1.0725994644507449E-4
4811	1.0717856066847147E-4
7987	1.0716270889708441E-4
9967	1.0713076491509478E-4
5290	1.0708169402394346E-4
9821	1.0707520896121457E-4
305	1.070743179227613E-4
3675	1.070163633905453E-4
2646	1.0692947602406528E-4
7803	1.0684639551706959E-4
1867	1.0676962565557922E-4
7607	1.0676148627787156E-4
4649	1.0674035916977953E-4
9321	1.0671942937184033E-4
1454	1.0668001360211191E-4
5354	1.0667866274346041E-4
2276	1.0667332393975912E-4
6532	1.0661517845671159E-4
7313	1.0660336566141755E-4
148	1.0655650230291866E-4
8601	1.06550457052987E-4
861	1.065365505719404E-4
6718	1.0650039925909E-4
4280	1.0648824131154289E-4
4235	1.064724316856672E-4
3692	1.0646882718487974E-4
1266	1.0645472146714709E-4
8326	1.0644049349082739E-4
6371	1.064370535731169E-4
7797	1.0632595767385642E-4
7791	1.063225368080683E-4
1543	1.0632196121554389E-4
5537	1.0630215683776413E-4
3663	1.06292566796941E-4
4866	1.0628963737723217E-4
3505	1.0626528372736085E-4
4695	1.0626179683963731E-4
4068	1.0625670191822493E-4
8933	1.0622856981460338E-4
5888	1.0621312646331468E-4
7557	1.0616496967386667E-4
7155	1.0613552599126977E-4
5114	1.0611988246654228E-4
5750	1.0610143253409321E-4
8909	1.0608728195473682E-4
8233	1.060409338369673E-4
466	1.0600309573473512E-4
7691	1.0599375400878194E-4
9961	1.059882952073319E-4
8092	1.0596888968051539E-4
9361	1.0595138223202201E-4
8826	1.0591296557904775E-4
4733	1.0590298464171883E-4
8459	1.0580398066325578E-4
5362	1.0577766706934739E-4
2344	1.0573666865449323E-4
1173	1.056570710401486E-4
7628	1.0560786776525704E-4
8749	1.0558518015702244E-4
3460	1.0553040304190493E-4
6651	1.054992742614588E-4
8273	1.0548868550061752E-4
5101	1.054582197750775E-4
5436	1.0541735834448521E-4
5839	1.0539839595133296E-4
1366	1.0537855344704428E-4
9180	1.0537190657032236E-4
1213	1.0533554708662853E-4
2002	1.0523200786131324E-4
569	1.0520700549455496E-4
2780	1.0518324724713525E-4
6005	1.0510012611146863E-4
1997	1.0508926774290267E-4
2675	1.0507894670498639E-4
4365	1.0504045542186255E-4
1812	1.0502309685698162E-4
7460	1.0501280751895946E-4
3251	1.0498879252529637E-4
8920	1.0495063174666876E-4
9484	1.0493693756526398E-4
6831	1.0489518812337426E-4
528	1.0487594380811101E-4
6069	1.0480547168771409E-4
9845	1.0479653057623417E-4
687	1.0471037159160528E-4
995	1.0470991835128186E-4
7172	1.0467219323687378E-4
6560	1.0466894681012163E-4
5544	1.046513421907837E-4
9543	1.0462206662704884E-4
9399	1.0462170127712125E-4
9850	1.0460524058205049E-4
907	1.0453791038377529E-4
7196	1.0451399569292361E-4
5435	1.0447187512324051E-4
2111	1.0446647468875578E-4
7301	1.044626475332602E-4
1897	1.0442854026577314E-4
3990	1.0441714404063586E-4
1593	1.0435781797044133E-4
7070	1.0432049068027974E-4
8685	1.0431398374722367E-4
8886	1.0431146899400975E-4
7065	1.0430201713205611E-4
8915	1.0423020207453782E-4
1007	1.0421127291581092E-4
1005	1.0417397358599875E-4
6996	1.040899132483806E-4
89	1.0406641382599584E-4
7308	1.0403544486159656E-4
2783	1.0402989718970601E-4
1270	1.0398445766359497E-4
4346	1.0387307292234575E-4
7939	1.0386277289848656E-4
4782	1.0385634446292355E-4
5230	1.0383716412881204E-4
7292	1.0382911506580144E-4
9651	1.0370779782157474E-4
6901	1.0369644366150125E-4
2653	1.0369140174205651E-4
1854	1.0365085031725774E-4
5402	1.0361518399935777E-4
7	1.0360968731191492E-4
690	1.0357601254321878E-4
2105	1.035648686885243E-4
4542	1.0354738343121834E-4
9306	1.035406533344939E-4
1008	1.0350775084014125E-4
2320	1.0346694360923337E-4
2104	1.0344039927459807E-4
9026	1.034280310788242E-4
9428	1.0341378571471784E-4
3868	1.0339328987362015E-4
2602	1.0338631290081144E-4
3650	1.0337279544272425E-4
5953	1.0336673044917169E-4
8565	1.0332905495794904E-4
9271	1.0332857309492935E-4
1315	1.0325877454089027E-4
4332	1.0324730744819568E-4
2811	1.032442042181935E-4
3608	1.0318338457514543E-4
8141	1.0317985589105884E-4
4929	1.0316783226557808E-4
3206	1.0315580415227145E-4
5666	1.0314901397667637E-4
1697	1.0314075325608892E-4
8144	1.0310984828957563E-4
8351	1.0310346683465633E-4
4459	1.0308297717376814E-4
6874	1.0305077116509169E-4
7204	1.0303764906565749E-4
3349	1.0303049039768403E-4
4201	1.029375850301031E-4
8511	1.0289957615440554E-4
8244	1.0286270850323436E-4
1970	1.0278726763643124E-4
3695	1.0278466321757165E-4
9739	1.0270542804168956E-4
1116	1.027045049583903E-4
3531	1.0268792957831692E-4
9927	1.0258773636316581E-4
2887	1.0258623556566227E-4
7029	1.0257750972846747E-4
5004	1.0255494509319437E-4
7696	1.0252032717425426E-4
5806	1.0250661226521597E-4
4937	1.0244123814163849E-4
8609	1.02336051736702E-4
2806	1.0233191575914777E-4
190	1.0230898349097317E-4
895	1.0223104320044821E-4
8992	1.0220864787238617E-4
736	1.021348092530401E-4
1182	1.0213347601519312E-4
9419	1.0198839913903576E-4
2115	1.019689784506316E-4
5747	1.0196453494210715E-4
4472	1.0190524282469359E-4
3891	1.0190059701685453E-4
6844	1.0187215915060573E-4
837	1.0185853937129444E-4
1184	1.0184058550580801E-4
7563	1.0181469980269238E-4
7445	1.0179828176066538E-4
3810	1.0177629250830452E-4
7971	1.017716783704271E-4
7728	1.0176827283105586E-4
9595	1.0175172963104235E-4
7869	1.0174283506396646E-4
2577	1.0168546221272552E-4
4514	1.0166812402890165E-4
1578	1.0165321160799715E-4
2618	1.0164995812125116E-4
742	1.0130311525221801E-4
4931	1.0127290880264948E-4
3514	1.0127220115387715E-4
5006	1.0123395288395522E-4
9929	1.0122059116254895E-4
631	1.0121699062632227E-4
2832	1.0121244438281313E-4
5369	1.0120861614529048E-4
9751	1.011691655059025E-4
1329	1.0116795290028447E-4
6961	1.0113337735624355E-4
480	1.0108710930105001E-4
3687	1.0105107850203752E-4
2148	1.0104763510158959E-4
559	1.0102968034239176E-4
7159	1.0100361421152322E-4
7330	1.0097645060680621E-4
4924	1.0094106827148666E-4
4596	1.0091838556510432E-4
5934	1.0089203074498288E-4
3603	1.0086411638396924E-4
3237	1.0085910761023988E-4
7636	1.0085727343402449E-4
3323	1.008481586379669E-4
8457	1.0084331757140176E-4
5463	1.0078669977003369E-4
7731	1.0077624313975914E-4
7290	1.0075436189388346E-4
7426	1.0075162993353602E-4
4822	1.0075070173972592E-4
6444	1.0074314227480235E-4
560	1.0072648963185325E-4
5970	1.0071324150146216E-4
1288	1.0070483417429171E-4
1156	1.0070289822114593E-4
4963	1.0068958119421295E-4
8485	1.0067563872121412E-4
3302	1.0061403656629982E-4
3911	1.0059135476345502E-4
1167	1.0058903939460158E-4
2098	1.005556303658493E-4
8286	1.0050374976034568E-4
93	1.004795062314732E-4
4313	1.00440785576014E-4
9113	1.0039656894080525E-4
6958	1.0037160195772372E-4
3067	1.003491375562775E-4
4100	1.0033010868538816E-4
1806	1.0029264268026368E-4
8066	1.0027736953207301E-4
771	1.0026730614193829E-4
3101	1.0021622864546553E-4
9267	1.0021296676170343E-4
8696	1.001812878205624E-4
1443	1.0011553114672885E-4
255	1.0011291064995328E-4
3750	1.000625643961111E-4
8574	1.0004436814814002E-4
8554	9.999434245003546E-5
3803	9.998082820861302E-5
9546	9.993643655214736E-5
1114	9.989325738209834E-5
5676	9.98764789196669E-5
7444	9.987134894362913E-5
6078	9.98535472827199E-5
2387	9.984626382363563E-5
3677	9.981931849871747E-5
4117	9.981034920542053E-5
5267	9.979863321661602E-5
4907	9.976612177760591E-5
4434	9.976512436268129E-5
6730	9.97153400169503E-5
3467	9.969887630343667E-5
6125	9.966102896856403E-5
765	9.964688903818469E-5
4013	9.963532605518446E-5
7030	9.96169487826077E-5
8705	9.960089542574189E-5
1228	9.955863858143263E-5
2938	9.948611881204915E-5
5386	9.946549870131853E-5
8681	9.94158780590618E-5
973	9.941252157499912E-5
4949	9.937359960332475E-5
6347	9.933107730751293E-5
652	9.927625653358108E-5
5043	9.92587681887452E-5
6009	9.925185986933072E-5
2762	9.925170855364604E-5
6526	9.92027335346284E-5
7009	9.918959413517139E-5
7658	9.917287893233775E-5
5421	9.915596346650845E-5
951	9.911474146181857E-5
5999	9.91096418621849E-5
9043	9.909103760783161E-5
1196	9.907052538785613E-5
3611	9.906750327064382E-5
422	9.905593694529773E-5
1566	9.904699188112819E-5
4028	9.899555616008382E-5
7045	9.894933917475475E-5
2640	9.892913709708492E-5
5296	9.8873340816277E-5
956	9.884082115330621E-5
9178	9.880071597908914E-5
5227	9.875013307585604E-5
1966	9.873208010736016E-5
6359	9.867405312748173E-5
6884	9.865398227497244E-5
8220	9.86474468365662E-5
3373	9.860397780856631E-5
7738	9.856476179693852E-5
2136	9.854309710776449E-5
1824	9.852105826649578E-5
713	9.849711556602272E-5
2370	9.845981008240044E-5
2354	9.845929895345982E-5
3377	9.845441864342313E-5
1166	9.844666959056745E-5
27	9.841984465596352E-5
4411	9.840509592194337E-5
7795	9.83709261872357E-5
42	9.824289904582135E-5
8636	9.822411081618559E-5
7221	9.822379647421491E-5
7792	9.82158424671152E-5
9457	9.815902399421718E-5
1253	9.812735860470156E-5
8032	9.811730172366305E-5
3213	9.810517637219549E-5
1842	9.809856538352714E-5
7487	9.806264085023467E-5
7911	9.803241967122197E-5
6834	9.801678156207968E-5
4494	9.800597625425622E-5
4214	9.798397534843567E-5
5195	9.791535270805847E-5
4097	9.790502176882487E-5
8732	9.789411521347172E-5
2502	9.77999059992627E-5
1004	9.779178088534758E-5
5735	9.7776712408033E-5
8226	9.776016599590917E-5
6766	9.774567953150535E-5
7115	9.773412639752263E-5
4703	9.773134528830163E-5
1260	9.770308153405801E-5
5957	9.767951586691673E-5
1588	9.767501725911313E-5
2978	9.765867345586449E-5
8970	9.763813178257434E-5
6708	9.762003444338081E-5
4086	9.760683881908429E-5
9864	9.758497921782291E-5
6071	9.756512257500741E-5
249	9.755483296897032E-5
406	9.752170939012882E-5
4101	9.751898297827881E-5
3898	9.750577808368305E-5
8320	9.746466336074996E-5
2656	9.745964713682585E-5
6056	9.745579397145799E-5
8483	9.743053654113234E-5
1420	9.742089060812685E-5
5881	9.738188158517362E-5
6351	9.732835239321689E-5
6926	9.729860137501894E-5
2142	9.729493452519304E-5
7418	9.726708988857057E-5
9754	9.724977206800179E-5
3533	9.720636538005463E-5
2474	9.718239902602269E-5
7902	9.717624592010769E-5
7818	9.717512630448008E-5
6401	9.712258505206632E-5
2047	9.71165038047022E-5
9474	9.706789208339095E-5
7509	9.702121305228671E-5
7162	9.701190088989729E-5
597	9.7007416271288E-5
8407	9.69895577925797E-5
2159	9.69883383501375E-5
1941	9.696553192296523E-5
7425	9.696305164422561E-5
2475	9.695345199267304E-5
6439	9.686666966478083E-5
2870	9.686050079173407E-5
194	9.68477862617923E-5
6257	9.683626569768696E-5
7486	9.683447643265673E-5
1022	9.681178400303773E-5
9272	9.668395024024285E-5
7500	9.667276842809761E-5
1696	9.665790601092685E-5
2337	9.662595767875907E-5
3028	9.661932888039498E-5
7720	9.661244385600822E-5
3602	9.655538647840989E-5
4213	9.655296537818103E-5
7450	9.654600091365283E-5
6135	9.651038616256308E-5
4640	9.65087827272787E-5
9971	9.645390573797174E-5
2665	9.642666241241949E-5
8875	9.64099242414727E-5
1412	9.639538756242585E-5
4697	9.635768952218382E-5
747	9.624004595042669E-5
5775	9.618315169393334E-5
4918	9.608227867598189E-5
2185	9.606748765576864E-5
1377	9.604142914092E-5
7063	9.599936599676253E-5
8137	9.598102368855788E-5
518	9.597498410611391E-5
8697	9.59042363049951E-5
5011	9.587568186487923E-5
1807	9.584090144110715E-5
2151	9.583668234137025E-5
5499	9.58141015794929E-5
5663	9.577609243973249E-5
346	9.577564208873531E-5
8560	9.576412894533084E-5
9665	9.575484643377659E-5
2280	9.568834013306185E-5
226	9.566851890965677E-5
8833	9.561121953902317E-5
1343	9.55653186467536E-5
4345	9.54929512442998E-5
7332	9.54888185497632E-5
7937	9.544916762857193E-5
700	9.542934846438721E-5
4796	9.539798955874066E-5
4881	9.538990894874463E-5
3366	9.529096204698873E-5
7468	9.529054591738666E-5
7179	9.528463874312952E-5
4825	9.526483566109315E-5
2083	9.524949687241341E-5
5843	9.524739498207414E-5
604	9.524034778101546E-5
7267	9.522693469409265E-5
6668	9.519244431019446E-5
3493	9.51896571749702E-5
3560	9.514156541549534E-5
7878	9.512924851255282E-5
1146	9.510331610420309E-5
3501	9.509987124035691E-5
3472	9.508438756587249E-5
3667	9.50839442275223E-5
7288	9.50556336506862E-5
3889	9.501491154476367E-5
4862	9.499922761044883E-5
606	9.479901938341338E-5
7926	9.473996980784394E-5
9666	9.472047609509537E-5
448	9.470578553942353E-5
3098	9.467327368058386E-5
1530	9.459976375392735E-5
5275	9.45415656189797E-5
4972	9.453862138539717E-5
203	9.452226228841474E-5
1559	9.449441915026131E-5
7586	9.448352089192064E-5
4211	9.444975999651681E-5
847	9.441209076177465E-5
4662	9.440779679339715E-5
117	9.439395074461855E-5
1948	9.437197091933633E-5
9607	9.433276502001811E-5
8387	9.430897466413749E-5
9358	9.43034589024322E-5
1406	9.429304383383005E-5
6369	9.425833520495112E-5
5891	9.425596007299982E-5
3307	9.419166604613687E-5
999	9.415531429830168E-5
3071	9.412686031272147E-5
5867	9.403843562330588E-5
1739	9.403765858604007E-5
6322	9.399359894622235E-5
5641	9.39681552975566E-5
4273	9.392908982122399E-5
3219	9.390915636069207E-5
9205	9.390711028353107E-5
4422	9.373904039962632E-5
2166	9.372958292636513E-5
5885	9.369074869712831E-5
9719	9.363546704234191E-5
3625	9.36135357661121E-5
6241	9.360756549936852E-5
8103	9.355555237742233E-5
2193	9.355127813935207E-5
6720	9.354911690501966E-5
4076	9.353997598221991E-5
4192	9.352821707511114E-5
6705	9.349005217746392E-5
4559	9.346261026445615E-5
2943	9.342908454308801E-5
8621	9.342650035014376E-5
3473	9.337783749033093E-5
1229	9.337650163789067E-5
7883	9.336859113491807E-5
4841	9.336672134751856E-5
1175	9.335883556047756E-5
2863	9.334623145232018E-5
2339	9.320460555905286E-5
4491	9.31872152351864E-5
4793	9.316092302769893E-5
107	9.31447456226864E-5
7816	9.313963711771106E-5
1473	9.313810569774964E-5
5177	9.311840601555687E-5
9176	9.311504289283576E-5
7053	9.308996492244265E-5
868	9.307766702710536E-5
954	9.306465702445435E-5
1690	9.304777945093146E-5
8716	9.303935001542146E-5
4197	9.30272539153029E-5
2439	9.302247052565482E-5
9983	9.299326015058534E-5
3135	9.297817602631335E-5
1495	9.297538470631716E-5
6615	9.297263251443401E-5
7554	9.296968878384689E-5
8528	9.295648243378065E-5
5050	9.290949640794143E-5
438	9.29048117112094E-5
9865	9.284322150279512E-5
9159	9.283230254678416E-5
4641	9.279662319070798E-5
371	9.275740002841312E-5
8362	9.27022385999011E-5
8041	9.270175605142258E-5
8840	9.2694988723863E-5
6049	9.269233019778486E-5
3849	9.268280678851553E-5
7182	9.268055832755452E-5
2825	9.267743584389158E-5
8611	9.267596266772024E-5
3760	9.267291025028848E-5
54	9.264277746722737E-5
4003	9.261499660578811E-5
4085	9.260790077071656E-5
4853	9.25934981875431E-5
5401	9.255870680312418E-5
7120	9.245831520404642E-5
66	9.24480103199015E-5
981	9.242813106038283E-5
4728	9.242729324097713E-5
4215	9.230763323994404E-5
6316	9.228213703759378E-5
8959	9.227608592235199E-5
6118	9.227055689280425E-5
3424	9.217397709225461E-5
4479	9.214837934458173E-5
6989	9.214691144827443E-5
3212	9.214536210115168E-5
154	9.20753976110442E-5
1277	9.199523420958349E-5
4021	9.196119645093202E-5
8284	9.195770450210067E-5
1060	9.195691759971676E-5
7521	9.194693690584276E-5
5311	9.191127671269588E-5
1308	9.18817175163682E-5
539	9.185720035844945E-5
9677	9.174254588169325E-5
443	9.173121280113959E-5
7339	9.172673691342324E-5
8628	9.169407575524169E-5
2512	9.164081551903819E-5
9791	9.163805696483762E-5
9574	9.162177777376213E-5
9886	9.160206406702822E-5
1549	9.153945403799498E-5
6522	9.145589958503865E-5
8673	9.143046633334546E-5
7224	9.140455267811463E-5
2254	9.139629000563758E-5
9017	9.139146414819859E-5
6176	9.136155670633707E-5
5894	9.133814593058427E-5
4764	9.133542830307803E-5
6746	9.131261944793013E-5
3564	9.130092877675598E-5
7477	9.125265974206316E-5
2157	9.120967398338031E-5
301	9.117242618276838E-5
635	9.116502802149585E-5
9392	9.113492382967643E-5
6472	9.106333828079494E-5
9439	9.099432623023776E-5
9539	9.095984343007523E-5
513	9.094783772749345E-5
2103	9.094549836860964E-5
9822	9.084371870373659E-5
1045	9.07706468823421E-5
1514	9.07628545330161E-5
7116	9.068790345144302E-5
3570	9.067781050038301E-5
6223	9.05930069349241E-5
9425	9.059006237023414E-5
7201	9.053499206148058E-5
2607	9.051746356842334E-5
7514	9.047020693197288E-5
8235	9.046568703214516E-5
9095	9.042119668265335E-5
7983	9.037541599743073E-5
9035	9.036012713097225E-5
